"state","startdate","enddate","pollster","grade","samplesize","rawpoll_clinton","rawpoll_trump","rawpoll_johnson","poll_id","result","grade_value","actual_clinton","actual_trump","actual_johnson","actual_other","predicted","is_correct","duration","is_national","end_date_to_election","error"
"Georgia","8/17/2016","8/23/2016","Google Consumer Surveys","B",636,27.58,44.61,8.54,45550,"Trump",8,45.5955036326511,51.3361495189058,3.06834684844316,-8.88178419700125e-16,"Trump",TRUE,6,FALSE,78,10.0711021010379
"Oklahoma","8/10/2016","8/16/2016","Google Consumer Surveys","B",240,27.28,39.25,12.88,45626,"Trump",8,29.0505259590043,65.1800005160905,5.7694735249052,-8.88178419700125e-15,"Trump",TRUE,6,FALSE,85,11.6036843167299
"U.S.","9/12/2016","9/14/2016","The Times-Picayune/Lucid","",1627,44,36,7,46215,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,56,6.27455174469641
"Arizona","8/24/2016","8/30/2016","Google Consumer Surveys","B",533,37.2,32.28,8.7,45493,"Trump",8,45.3871175726315,49.5030565102942,3.88552508471454,1.22430083235974,"Clinton",FALSE,6,FALSE,71,10.0748829994037
"Oregon","8/17/2016","8/23/2016","Google Consumer Surveys","B",363,37.86,25.34,8.79,45577,"Clinton",8,51.6777573504002,41.0547530514355,4.77204428901207,2.49544530915224,"Clinton",TRUE,6,FALSE,78,11.1834887042745
"North Carolina","4/10/2016","4/15/2016","Elon University","B+",621,45,39,NA,42209,"Trump",9,46.702398610986,50.5371564051271,2.76044498388693,6.21724893790088e-15,"Clinton",FALSE,5,FALSE,208,6.61977750805654
"U.S.","9/5/2016","9/11/2016","USC Dornsife/LA Times","",2596,44.43,44.15,NA,45703,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,59,3.21610975671875
"Missouri","8/24/2016","8/30/2016","Google Consumer Surveys","B",584,37.17,32.83,8.19,45513,"Trump",8,35.6597126507933,59.3112835038455,3.60576014984977,1.42324369551143,"Clinton",FALSE,6,FALSE,71,10.8586035677342
"Montana","8/10/2016","8/16/2016","Google Consumer Surveys","B",107,30.27,33.17,8,45616,"Trump",8,35.9756260964031,56.5068881426648,5.62018020692257,1.89730555400951,"Trump",TRUE,6,FALSE,85,10.4741113440485
"Arkansas","8/10/2016","8/16/2016","Google Consumer Surveys","B",151,23.56,40.99,9.77,45593,"Trump",8,33.7643222155259,60.4362726044055,2.63157894736842,3.16782623270013,"Trump",TRUE,6,FALSE,85,12.2630052908543
"Michigan","8/24/2016","8/30/2016","Google Consumer Surveys","B",578,34.69,30.08,9.75,45511,"Trump",8,47.3454835003621,47.5839648192559,3.61225188120069,1.45829979918132,"Clinton",FALSE,6,FALSE,71,12.0990654794724
"U.S.","8/21/2016","8/27/2016","CVOTER International","C+",1157,49.91,46.9,NA,45042,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,74,1.81552944610151
"Oregon","7/29/2016","8/18/2016","Ipsos","A-",444,43.38,39.05,NA,44973,"Clinton",10,51.6777573504002,41.0547530514355,4.77204428901207,2.49544530915224,"Clinton",TRUE,20,FALSE,83,5.15125520091785
"U.S.","9/10/2016","9/12/2016","The Times-Picayune/Lucid","",1797,44,36,7,46213,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,58,6.27455174469641
"Michigan","8/12/2016","8/25/2016","Ipsos","A-",542,43.25,43.78,NA,45016,"Trump",10,47.3454835003621,47.5839648192559,3.61225188120069,1.45829979918132,"Trump",TRUE,13,FALSE,76,3.949724159809
"Maine","3/4/2016","3/10/2016","Critical Insights","C",610,43,34,NA,44176,"Clinton",5,47.8555727867305,45.1537994740746,5.09257636032634,1.89805137886858,"Clinton",TRUE,6,FALSE,244,8.00468613040254
"U.S.","8/20/2016","8/26/2016","CVOTER International","C+",1211,48.48,48.62,NA,45043,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,75,1.04389024328124
"U.S.","8/4/2016","8/8/2016","Ipsos","A-",1154,40.5,34.3,7.7,44802,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,93,8.24121841136307
"California","8/31/2016","9/6/2016","Google Consumer Surveys","B",1457,43.85,27.51,7.93,45444,"Clinton",8,61.6427208083448,32.9898730900327,3.2088991068842,2.15850699473828,"Clinton",TRUE,6,FALSE,64,9.33123159716444
"Indiana","8/24/2016","8/30/2016","Google Consumer Surveys","B",598,34.59,30.45,8.61,45504,"Trump",8,37.9111684702845,57.1713233033153,4.91750822640023,-2.66453525910038e-15,"Clinton",FALSE,6,FALSE,71,11.2449945157332
"Georgia","5/5/2016","5/5/2016","Landmark Communications","B",570,41,42,NA,44035,"Trump",8,45.5955036326511,51.3361495189058,3.06834684844316,-8.88178419700125e-16,"Trump",TRUE,0,FALSE,188,6.96582657577842
"U.S.","9/11/2016","9/13/2016","The Times-Picayune/Lucid","",1612,44,36,8,46214,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,57,6.60788507802974
"New Mexico","8/10/2016","8/16/2016","Google Consumer Surveys","B",181,37.35,25.97,20.47,45622,"Clinton",8,48.2947853632782,40.0106099987816,9.33844880802502,2.35615582991512,"Clinton",TRUE,6,FALSE,85,12.0389821846783
"U.S.","9/4/2016","9/10/2016","USC Dornsife/LA Times","",2565,44.99,43.62,NA,45690,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,60,3.20110975671875
"Iowa","8/17/2016","8/23/2016","Google Consumer Surveys","B",308,40.4,33.02,6.33,45552,"Trump",8,42.1802084413564,51.7812791662346,3.71525977392928,2.32325261847972,"Clinton",FALSE,6,FALSE,78,7.71874261122058
"Pennsylvania","8/24/2016","8/30/2016","Google Consumer Surveys","B",882,36.18,35.21,8.12,45528,"Trump",8,47.6491459868307,48.7921070761378,2.38945466136537,1.16929227566609,"Clinton",FALSE,6,FALSE,71,10.2605994672011
"Maryland","7/29/2016","8/18/2016","Ipsos","A-",475,52.87,29.37,NA,44957,"Clinton",10,57.4651532395085,38.0510988549121,3.09702040217232,1.38672750340704,"Clinton",TRUE,20,FALSE,83,6.63812604721032
"Louisiana","8/10/2016","8/16/2016","Google Consumer Surveys","B",280,27.03,46.2,7.4,45608,"Trump",8,38.4417482334054,58.0967026855393,0,3.46154908105528,"Trump",TRUE,6,FALSE,85,10.2361503063149
"U.S.","8/9/2016","8/10/2016","Rasmussen Reports/Pulse Opinion Research","C+",1000,43,40,8,44824,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,1,TRUE,91,5.60788507802974
"Virginia","5/9/2016","5/17/2016","Roanoke College","C+",610,38,38,NA,44117,"Clinton",6,45.9096642176103,48.844086543126,3.0738862379495,2.17236300131419,"Clinton",TRUE,8,FALSE,176,9.37687538036815
"New Jersey","8/5/2016","8/18/2016","Ipsos","A-",765,46.14,32.85,NA,44967,"Clinton",10,55.0153705155497,41.7838832314301,1.86930612673621,1.33144012628394,"Clinton",TRUE,13,FALSE,83,8.90462687348992
"Nebraska","8/10/2016","8/16/2016","Google Consumer Surveys","B",180,32.71,30.16,8.92,45619,"Trump",8,33.9926865415981,60.3023938791368,4.66897043088832,1.03594914837681,"Clinton",FALSE,6,FALSE,85,11.8920366632822
"U.S.","8/19/2016","8/25/2016","CVOTER International","C+",1183,48.95,48.33,NA,45044,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,76,1.13389024328125
"U.S.","6/24/2016","6/27/2016","YouGov","B",1069,40,35,8,44455,"Trump",8,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,3,TRUE,135,8.27455174469641
"U.S.","9/7/2016","9/9/2016","The Times-Picayune/Lucid","",2043,43,38,8,46210,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,61,6.27455174469641
"U.S.","9/3/2016","9/9/2016","USC Dornsife/LA Times","",2566,44.83,43.82,NA,45688,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,61,3.18110975671875
"U.S.","9/2/2016","9/8/2016","USC Dornsife/LA Times","",2653,44.46,44.33,NA,45437,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,62,3.11110975671875
"U.S.","8/3/2016","8/7/2016","Ipsos","A-",1119,40.8,33.4,8.7,44803,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,94,8.77455174469641
"Washington","8/17/2016","8/23/2016","Google Consumer Surveys","B",578,43.11,24.38,9.69,45587,"Clinton",8,55.0233683188114,37.8002882146734,4.76808885982145,2.40825460669369,"Clinton",TRUE,6,FALSE,78,10.0851892245545
"U.S.","8/18/2016","8/24/2016","CVOTER International","C+",1187,47.73,48.52,NA,44993,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,77,0.618890243281246
"U.S.","8/2/2016","8/6/2016","Ipsos","A-",1175,41.2,35.5,7.7,44804,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,95,7.60788507802974
"Wisconsin","8/24/2016","8/30/2016","Google Consumer Surveys","B",653,39.85,27.23,9.12,45538,"Trump",8,46.9401824344058,47.8658366784169,3.61479579708078,1.57918509009651,"Clinton",FALSE,6,FALSE,71,11.0770744385806
"Kentucky","8/10/2016","8/16/2016","Google Consumer Surveys","B",407,33.42,34.87,7.65,45607,"Trump",8,32.6947933445152,62.5442328109451,2.79455698558658,1.9664168589531,"Trump",TRUE,6,FALSE,85,11.0849608269478
"Ohio","8/24/2016","8/30/2016","Google Consumer Surveys","B",837,28.93,34.5,9.55,45525,"Trump",8,43.5085284753525,52.0521764113272,3.16594355911627,1.27335155420396,"Trump",TRUE,6,FALSE,71,12.8382537758545
"U.S.","9/1/2016","9/7/2016","USC Dornsife/LA Times","",2632,44.5,43.44,NA,45424,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,63,3.53610975671875
"New York","8/24/2016","8/30/2016","Google Consumer Surveys","B",1038,41.64,29.9,6.98,45524,"Clinton",8,53.520733300453,42.4515677991259,2.61212931326802,1.41556958715306,"Clinton",TRUE,6,FALSE,71,9.60005726210364
"U.S.","4/22/2016","4/28/2016","IBD/TIPP","A-",814,47,40,NA,44007,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,195,4.00610975671875
"Kansas","8/10/2016","8/16/2016","Google Consumer Surveys","B",244,34.98,30.11,12.32,45606,"Trump",8,36.1583516614755,57.1863316081779,4.67666193316788,1.97865479717873,"Clinton",FALSE,6,FALSE,85,11.9660071121618
"Arizona","8/5/2016","8/18/2016","Ipsos","A-",438,39,47.03,NA,44941,"Trump",10,45.3871175726315,49.5030565102942,3.88552508471454,1.22430083235974,"Trump",TRUE,13,FALSE,83,4.43008704146286
"U.S.","8/17/2016","8/23/2016","CVOTER International","C+",1196,47.59,48.29,NA,44987,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,78,0.433890243281247
"U.S.","7/22/2016","7/26/2016","Ipsos","A-",2332,37.6,38.4,5.8,44686,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,4,TRUE,106,7.20788507802974
"U.S.","8/17/2016","8/23/2016","Google Consumer Surveys","B",22234,35.34,33.27,8.74,45248,"Trump",8,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,78,10.6512184113631
"Virginia","8/5/2016","8/18/2016","Ipsos","A-",643,45.18,39.02,NA,44979,"Clinton",10,45.9096642176103,48.844086543126,3.0738862379495,2.17236300131419,"Clinton",TRUE,13,FALSE,83,5.27687538036815
"U.S.","8/1/2016","8/5/2016","Ipsos","A-",1196,39.8,36.8,7.4,44805,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,96,7.54121841136307
"Florida","8/24/2016","8/30/2016","Google Consumer Surveys","B",1360,30.85,39.89,8.44,45498,"Trump",8,47.7880523077743,49.0639997869337,2.19465736277199,0.953290542520036,"Trump",TRUE,6,FALSE,71,10.7857982439787
"South Carolina","8/10/2016","8/16/2016","Google Consumer Surveys","B",408,30.09,39.17,7.42,45630,"Trump",8,40.7527858747944,54.8640788622769,2.33707405907762,2.04606120385101,"Trump",TRUE,6,FALSE,85,10.4799302259979
"Connecticut","8/10/2016","8/16/2016","Google Consumer Surveys","B",301,41.81,26.61,9.18,45597,"Clinton",8,54.5250895777233,41.0056213108389,0,4.46928911143775,"Clinton",TRUE,6,FALSE,85,12.0969036295207
"U.S.","8/31/2016","9/6/2016","USC Dornsife/LA Times","",2640,44.13,43.76,NA,45405,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,64,3.56110975671875
"Florida","3/2/2016","3/6/2016","CNN/Opinion Research Corp.","A-",854,50,43,NA,36569,"Trump",10,47.7880523077743,49.0639997869337,2.19465736277199,0.953290542520036,"Clinton",FALSE,4,FALSE,248,4.13797373957973
"Minnesota","8/17/2016","8/23/2016","Google Consumer Surveys","B",524,36.85,24.96,9.04,45563,"Clinton",8,46.8616830864311,45.360347880472,3.87271447988687,3.90525455321005,"Clinton",TRUE,6,FALSE,78,11.8597721623387
"U.S.","7/23/2016","7/27/2016","Ipsos","A-",2062,39,36.9,5.9,44710,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,105,7.27455174469641
"U.S.","8/16/2016","8/22/2016","CVOTER International","C+",1214,48.35,47.48,NA,44932,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,79,0.745529446101518
"Texas","8/24/2016","8/30/2016","Google Consumer Surveys","B",1120,34.09,37.44,7.83,45533,"Trump",8,43.4921221065053,52.5298775329998,3.17613550827417,0.801864852220728,"Trump",TRUE,6,FALSE,71,9.71528804374364
"U.S.","7/21/2016","7/25/2016","Ipsos","A-",2289,38,38.2,6.2,44687,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,4,TRUE,107,7.2745517446964
"U.S.","9/29/2016","9/30/2016","Google Consumer Surveys","B",873,35.6,31.3,10,46326,"Trump",8,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,1,TRUE,40,11.6412184113631
"U.S.","9/6/2016","9/8/2016","The Times-Picayune/Lucid","",1780,42,36,8,46209,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,62,7.27455174469641
"Virginia","8/17/2016","8/23/2016","Google Consumer Surveys","B",599,36.24,28.95,11.18,45585,"Clinton",8,45.9096642176103,48.844086543126,3.0738862379495,2.17236300131419,"Clinton",TRUE,6,FALSE,78,12.5566215075956
"U.S.","7/25/2016","7/29/2016","Ipsos","A-",1662,38.3,36.1,5.3,44712,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,103,7.57455174469641
"U.S.","8/15/2016","8/21/2016","CVOTER International","C+",1259,47.98,47.24,NA,44917,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,80,0.680529446101513
"U.S.","7/24/2016","7/28/2016","Ipsos","A-",1787,38.4,36.8,5.7,44711,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,104,7.44121841136307
"U.S.","8/30/2016","9/5/2016","USC Dornsife/LA Times","",2605,43.55,44.34,NA,45338,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,65,3.56110975671875
"U.S.","5/17/2016","5/20/2016","American Research Group","C+",980,46,46,NA,44116,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,3,TRUE,173,1.50610975671875
"North Carolina","8/17/2016","8/23/2016","Google Consumer Surveys","B",778,32.86,37.42,7.87,45567,"Trump",8,46.702398610986,50.5371564051271,2.76044498388693,6.21724893790088e-15,"Trump",TRUE,6,FALSE,78,10.6897033440754
"New Jersey","8/17/2016","8/23/2016","Google Consumer Surveys","B",763,37.78,31.6,7.53,45571,"Clinton",8,55.0153705155497,41.7838832314301,1.86930612673621,1.33144012628394,"Clinton",TRUE,6,FALSE,78,11.0266492067479
"U.S.","9/19/2016","9/25/2016","SurveyMonkey","C-",13598,45,40,10,46100,"Trump",4,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,45,5.60788507802974
"U.S.","8/29/2016","9/4/2016","USC Dornsife/LA Times","",2732,42.75,44.67,NA,45324,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,66,3.79610975671875
"U.S.","7/31/2016","8/4/2016","Ipsos","A-",1153,40,38,6,44776,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,97,6.60788507802974
"North Carolina","8/5/2016","8/18/2016","Ipsos","A-",438,47.24,45.25,NA,44970,"Trump",10,46.702398610986,50.5371564051271,2.76044498388693,6.21724893790088e-15,"Clinton",FALSE,13,FALSE,83,2.91237889707053
"U.S.","7/20/2016","7/24/2016","Ipsos","A-",2063,38.8,37.5,6.6,44688,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,108,7.37455174469641
"California","8/24/2016","8/30/2016","Google Consumer Surveys","B",1584,43.75,26.11,8.24,45494,"Clinton",8,61.6427208083448,32.9898730900327,3.2088991068842,2.15850699473828,"Clinton",TRUE,6,FALSE,71,9.93456493049777
"U.S.","7/27/2016","7/31/2016","Ipsos","A-",1309,42.8,34,5.2,44750,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,101,6.74121841136307
"U.S.","7/26/2016","7/30/2016","Ipsos","A-",1393,40.7,34.7,5.5,44751,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,102,7.30788507802974
"U.S.","7/19/2016","7/23/2016","Ipsos","A-",1864,37.9,38.7,6.3,44689,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,4,TRUE,109,7.17455174469641
"U.S.","7/29/2016","8/2/2016","Ipsos","A-",1283,42.9,35.8,5,44778,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,99,6.04121841136307
"Michigan","8/5/2016","8/18/2016","Ipsos","A-",630,43.97,42.89,NA,44959,"Trump",10,47.3454835003621,47.5839648192559,3.61225188120069,1.45829979918132,"Clinton",FALSE,13,FALSE,83,4.034724159809
"Arizona","8/17/2016","8/23/2016","Google Consumer Surveys","B",530,35.06,26.9,11.12,45544,"Trump",8,45.3871175726315,49.5030565102942,3.88552508471454,1.22430083235974,"Clinton",FALSE,6,FALSE,78,13.3882163327371
"Illinois","8/24/2016","8/30/2016","Google Consumer Surveys","B",1040,34.63,28.61,9.38,45503,"Clinton",8,55.4768865833625,39.3416353694072,3.80096922231803,1.38050882491223,"Clinton",TRUE,6,FALSE,71,12.3858509101506
"Indiana","8/17/2016","8/23/2016","Google Consumer Surveys","B",631,31.81,35.98,9.81,45555,"Trump",8,37.9111684702845,57.1713233033153,4.91750822640023,-2.66453525910038e-15,"Trump",TRUE,6,FALSE,78,10.7283278490665
"Colorado","8/17/2016","8/23/2016","Google Consumer Surveys","B",512,40.49,23.95,10.86,45546,"Clinton",8,47.2206316044567,44.4165016875749,5.04720714664019,3.31565956132825,"Clinton",TRUE,6,FALSE,78,11.0033087151305
"Colorado","7/29/2016","8/18/2016","Ipsos","A-",420,42.39,38.74,NA,44944,"Clinton",10,47.2206316044567,44.4165016875749,5.04720714664019,3.31565956132825,"Clinton",TRUE,20,FALSE,83,5.25356664601578
"U.S.","7/28/2016","8/1/2016","Ipsos","A-",1291,42.1,34.2,5.2,44749,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,100,6.90788507802974
"Alabama","8/10/2016","8/16/2016","Google Consumer Surveys","B",407,19.55,54.53,5.69,45592,"Trump",8,34.5537529503192,62.8884135764003,2.11094884188695,0.446884631393557,"Trump",TRUE,6,FALSE,85,8.98040589494418
"U.S.","8/25/2016","8/27/2016","The Times-Picayune/Lucid","",3231,42,37,7,46200,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,74,6.60788507802974
"Maryland","8/10/2016","8/16/2016","Google Consumer Surveys","B",437,48.93,21.31,8.47,45610,"Clinton",8,57.4651532395085,38.0510988549121,3.09702040217232,1.38672750340704,"Clinton",TRUE,6,FALSE,85,10.2164105640828
"U.S.","8/28/2016","9/3/2016","USC Dornsife/LA Times","",2656,42.37,45.01,NA,45323,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,67,3.81610975671876
"U.S.","7/30/2016","8/3/2016","Ipsos","A-",1143,41.6,37.4,6,44777,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,98,6.27455174469641
"Oregon","8/10/2016","8/16/2016","Google Consumer Surveys","B",380,45.18,26.09,6.13,45627,"Clinton",8,51.6777573504002,41.0547530514355,4.77204428901207,2.49544530915224,"Clinton",TRUE,6,FALSE,85,7.60682203760788
"U.S.","8/14/2016","8/20/2016","CVOTER International","C+",1191,48.19,47.47,NA,44910,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,81,0.670529446101515
"Missouri","8/17/2016","8/23/2016","Google Consumer Surveys","B",545,35.53,34.72,8.7,45564,"Trump",8,35.6597126507933,59.3112835038455,3.60576014984977,1.42324369551143,"Clinton",FALSE,6,FALSE,78,9.93841200159634
"U.S.","7/18/2016","7/22/2016","Ipsos","A-",1579,37,39.8,6,44665,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,4,TRUE,110,7.00788507802974
"U.S.","6/27/2016","6/28/2016","Gravis Marketing","B-",2162,50,48,NA,44494,"Trump",7,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,1,TRUE,134,1.49389024328125
